Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
897,09-06-2020,"247 AJC BOSE ROAD PO PS
ALIPUR ALIPUR 700027",71,9,PTS,"The concerned
building",3
898,09-06-2020,"247 AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",71,9,PTS,"The concerned
building",3
899,09-06-2020,"247AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",71,9,PTS,"The concerned
building",3
900,09-06-2020,"2nd Bijay Basu Road
BHAWANIPORE 700025",71,9,Bhowanipore,The flat itself,3
901,09-06-2020,"9 KUNDU LANE
BHAWANIPUR P S-
KALIGHAT KOLKATA",71,9,Kalighat,The flat itself,3
902,09-06-2020,"244 AJ C BOSE ROAD PS
BHAWANIPUR kolkata -
700020",71,9,PTS,The premises itself,3
903,09-06-2020,"28/1 JUDGES COURT ROAD
KOLKATA",74,9,Alipore,The flat itself,3
904,09-06-2020,"SO House No. 1 Belvedere
Road beside National
Library",74,9,"National Library
Alipore",The flat itself,3
905,09-06-2020,"SO House No. 1 Belvedere
Road beside National
Library",74,9,"National Library
Alipore",The flat itself,3
906,09-06-2020,"13 RAJA SANTOSH ROAD
ALIPORE KOL-27 700027
ALIPORE 700027",74,9,Alipore,The flat itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
907,09-06-2020,"247AJC BOSE ROAD PTS
HESTING PO PS ALIPUR
HESTING 700027",77,9,Khidderpore,The premises itself,3
908,09-06-2020,"65 MANSATALA LANE PS
WATGUNJ KHIDIRPUR
700027",77,9,Khidderpore,The premises itself,3
909,09-06-2020,"65MANSATALA LA NE PS
WATGUNJ KHIDIRPUR
700027",77,9,Khidderpore,The premises itself,3
910,09-06-2020,"Ideal Towers DIAMOND
HARBOUR ROAD
EKBALPORE 700023",78,9,Ekbalpore,The flat itself,3
911,09-06-2020,4 Bhukailash Road,78,9,Khidderpore,The flat itself,3
912,09-06-2020,"2 1 JALA LANE ALIPURE 2
1 JALA LANE ALIPURE
700027",79,9,Khidderpore,The flat itself,3
913,09-06-2020,"2 1 JALA LANE ALIPURE 2
1 JALA LANE ALIPURE
700027",79,9,Khidderpore,The flat itself,3
914,09-06-2020,"103A Rakhal Das AUDDY
ROAD KOLKATA 700027",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
915,09-06-2020,"103A Rakhal Das AUDDY
ROAD KOLKATA 700027",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",3
916,09-06-2020,"29 A RAKHAL DAS AUDDY
ROAD ALIPORE",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",3
917,09-06-2020,"29A/1 CHETLA CENTRAL
ROAD, ALIPORE",82,9,Chetla,The premises itself,3
918,09-06-2020,"57 IZZATULLA PO PS
CHARU MARKET CHARU
MARKET 700033Actual
Address: 36A
KALIPRASSANA ROY LANE,
kol - 33",89,10,Charu Market,The flat itself,3
919,09-06-2020,"57 IZZATULLA LANE PO PS
CHARUMARKET 700033
Actual Address: 36A
KALIPRASSANA ROY LANE,
kol - 33",89,10,Charu Market,The flat itself,3
920,09-06-2020,"48/36A Purbachal Main
Road Charu Mkt",89,10,"Rabindra
Sarobar",The flat itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
921,09-06-2020,"40A DHAKURIA STATION
RD 40A DHAKURIA
STATION RD 700031",92,10,Dhakuria,The premises itself,3
922,09-06-2020,"22/284 JODHPUR GARDEN
KOLKATA 700045",93,10,Jodhpur Garden,The flat itself,3
923,09-06-2020,South City Tower 2,93,10,South City,The flat itself,3
924,09-06-2020,"44 Dasnagar Road, Lake
Gardes",93,10,Lake Gardens,The flat itself,3
925,09-06-2020,"2/53 B BIJOYGARH
JADAVPUR KOLKATA
700032",96,10,Bijoygarh,The flat itself,3
926,09-06-2020,"320 NSC BOSE ROAD
NAKTALA KOLKATA 700047",98,10,Bansdroni,The premises itself,3
927,09-06-2020,"303NAKTALA PS NETAJI
NAGAR NETAJI NAGAR
700027",100,10,Naktala,The premises itself,3
928,09-06-2020,"18 CENTRAL ROAD
MODERN PARK
SANTOSHPUR KOLKATA
700075",103,11,Santoshpur,The flat itself,3
929,09-06-2020,"3RD FLOOR FLAT NO I 371
PRANTIK PALLY EKT 700107",107,12,Prantik Pally,The flat itself,3
930,09-06-2020,"6C/394 Mukundpur PURBA
JADAVPUR MUKUNDAPUR
700099",109,12,Mukundapur,The premises itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
931,09-06-2020,"63 40 BAMACHARAN ROY
ROAD PS-BEHALA KOLKATA",121,14,Behala,The flat itself,3
932,09-06-2020,BANERJEE PARA SARSUNA,127,14,,The premises itself,3
933,09-06-2020,"M-205 2 GARDENREACH
MUDIALLY RD",133,15,Mudiali,The premises itself,3
934,09-06-2020,"J 404 paharpur kolkata -
700024",133,15,Fathepur,The premises itself,3
935,09-06-2020,G-356 ALIF NAGAR,134,15,Garden Reach,The flat itself,3
936,09-06-2020,"519 FATEHPUR TG ROAD
kolkata - 700024",135,15,Garden Reach,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",3
937,09-06-2020,"U 37 KARBALA ROAD PS
RAJA BAGAN KOLKATA
700018",139,15,Garden Reach,The premises itself,3
938,09-06-2020,"Z35221 MISTRY GHAT
ROAD MISTRY SHAT 700044",141,15,Badartala,The premises itself,3
939,09-06-2020,"MA DURGA APT FLAT A3
93 13 SANTOSH ROY ROAD
KOLKATA 700008",123,16,Sakherbazar,The flat itself,3
940,09-06-2020,"78/3A KALIPADA
MUKHERJEE ROAD, Sakher
Bazar, Purba Barisha,
Kolkata, 700008",123,16,Barisha,"The affected
flat/the standalone
house",3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
941,09-06-2020,"53 RAMCHANDRAPUR
BRICKFIELD RD KOLKATA
700104 WARD 142",142,16,Kabardanga,The premises itself,3
942,09-06-2020,"BIPIN PAL ROAD KALIGHAT
KALIGHAT",84,8,,"The affected
flat/the standalone
house",3
943,09-06-2020,"RAMESHWAR SHAW ROAD
Beniapukur, Kolkata,
700014",59,7,,"The affected
flat/the standalone
house",3
944,09-06-2020,"PRINCE ANWAR SHAH
ROAD KOLKATA 700042",89,10,,"The affected
flat/the standalone
house",3
945,09-06-2020,"BIDHAN SARANI NEAR
HOUSE OF SWAMI
VIVEKANANDA KOLKATA
700006",7,1,,"The affected
flat/the standalone
house",3
946,09-06-2020,"MAHENDRA BANERJEE
ROAD 700060",129,15,,"The affected
flat/the standalone
house",3
947,09-06-2020,"VIP BAZAR KOLKATA
KOLKATA 700141",108,12,,"The affected
flat/the standalone
house",3
948,09-06-2020,"SHYAMPUKUR LAXMI
TOWER LAXMI TOWER
700003",10,2,,The flat itself,3
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
949,09-06-2020,"RABINDRA SARANI
BAGHBAZAR 700003",7,1,,"The affected
flat/the standalone
house",3
950,09-06-2020,"MAA DURGA ART FLAT A3
93 KOLKATA 700008",,,,The flat itself,3
951,09-06-2020,"8 PURNA MITRA PLACE
700033",89,10,,"The affected
flat/the standalone
house",3
952,09-06-2020,"88 2 COLLIN STREET PARK
STREET KOLKATA 700016
KOLKATA 700016",52,6,,"The affected
flat/the standalone
house",3
953,09-06-2020,"BADAMTALA BIDHANGARH
RABINDRA NAGAR Kolkata -
700066",130,15,,"The affected
flat/the standalone
house",3
954,09-06-2020,KALITALA kolkata - 700019,106,12,,"The affected
flat/the standalone
house",3
955,10-06-2020,"Health Staff of Gaighata
Block North 24 Pgs
Current Add: 28 B.T Road",1,1,Cossipore,The flat itself,2
956,10-06-2020,"15B CHANDRANATH
SIMLAI LANE PAIKPARA
700002",4,1,Paik Para,The flat itself,2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
957,10-06-2020,"1B RANI DEBENDRA BALA
ROAD, Paikpara, Kolkata,
West Bengal 700002",4,1,Paik Para,The flat itself,2
958,10-06-2020,"18 RANID EBENDRA BALA
ROAD, Paikpara, Kolkata,
West Bengal 700002",4,1,Kheyali Math,The flat itself,2
959,10-06-2020,"3/11 TARINI CHARAN
GHOSH LANE Kol 700002",4,1,Paik Para,The Premises Itself,2
960,10-06-2020,"SARKAR BAGAN TOWN
700004",5,1,Shyambazar,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
961,10-06-2020,"APC ROAD SHYAMBAZAR
KOLKATA SHYAMBAZAR
700004",15,2,Manicktala,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
962,10-06-2020,"GOURI BARI LANE
SHYAMBAZAR MAIL
KOLKATA 700004",15,2,Gouri Bari,"Concerned
flat/building itself",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
963,10-06-2020,"33/6 B B GHOSH SARANI
ULTADANGA MAIN ROAD
BRS - 11Kolkata - 700067",14,3,Ultadanga,The flat itself,2
964,10-06-2020,"25 B SIR GURUDAS ROAD
KOLKATA 700011",30,3,Phoolbagan,The Premises Itself,2
965,10-06-2020,"B-13 Flat - 7 Purbasha
Housing Manicktala",32,3,Manicktala,The flat itself,2
966,10-06-2020,"151 RAJA RAJENDRA LAL
MITRA ROAD 700010",34,3,Beliaghata,The Premises Itself,2
967,10-06-2020,"BELEGHATA ROAD
700010",34,3,"Alochaya
Cinema Hall",The flat itself,2
968,10-06-2020,"76A K G BOSE SARANI PO
K G BOSE SARANI Kundu
Bagan, Beleghata,
Kolkata, West Bengal
700085",35,3,Belighata,The Premises Itself,2
969,10-06-2020,"17 1 SIKDAR PARA
STREET BARABAZAR HQ-
KOLKATA 700007",23,4,Burrabazar,The Premises Itself,2
970,10-06-2020,"123 2 H 81 A P C ROAD
Kolkata - 700006 West
Bengal India",27,4,Manicktala,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
971,10-06-2020,"13 A WARDS
INSTITUTION STREET
BEADON STREET Kol -
700006",28,4,Manicktala,The Premises Itself,2
972,10-06-2020,"13 A WARDS
INSTITUTION STREET
BEADON STREET Kolkata -
700006 West Bengal
India",28,4,Manicktala,The Premises Itself,2
973,10-06-2020,"24 GURU PRASAD
CHOWDHURY LANE
700006",38,4,"Amherst
Street",The Premises Itself,2
974,10-06-2020,"72A AKHIL MISTRY
LANE, Baithakkhana,
Kolkata, West Bengal
700009",49,5,Sealdah,The flat itself,2
975,10-06-2020,"18 CANNAL STREET
CANNAL STREET 700027",55,6,Entally,The flat itself,2
976,10-06-2020,"EIGHTEEN IMDAD ALI
LANE KOLKATA SIXTEEN
DHARAMTALLA
DHARAMTALLA 700016",62,6,Taltala,"The affected
flat/the standalone
house",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
977,10-06-2020,"4 1 H 24MATHUR BABU
LANE PO PS TANGRA
TANGRA 700033",57,7,Tangra,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
978,10-06-2020,"CHRISTOPHER ROAD
CHRISTOPHER ROAD
700046",58,7,Tangra,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
979,10-06-2020,"SILVER SPRING BLOCK 3
FLAT 17A JBS Haldane
Ave, Tangra, Kolkata,
West Bengal 700105",58,7,Tangra,The flat itself,2
980,10-06-2020,"RADHA GOBINDO SAHA
LANE 700017",64,7,Park Circus,The Premises Itself,2
981,10-06-2020,"FLAT NO 4E
RAJNIGANDHA 25B
BALLYGUNGE PARK ROAD
KOLKATA BALLYGUNGE
700019",65,7,Ballygunge,The flat itself,2
982,10-06-2020,"7 3 PICNIC GARDEN 1ST
LANE kolkata - 700039
West Bengal India",66,7,Picnic Garden,The Premises Itself,2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
983,10-06-2020,"16 SARAT BOSE ROAD
KOLKATA 700029",69,8,Elgin Road,The flat itself,2
984,10-06-2020,"15 B JUSTICE
DWARKENATH ROAD
KOLKATA 700020",70,8,Bhowanipore,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
985,10-06-2020,"40 D chakraberia road
bhowanipore",70,8,Bhowanipore,The Premises Itself,2
986,10-06-2020,"40 D chakraberia road
bhowanipore",70,8,Bhowanipore,The Premises Itself,2
987,10-06-2020,"40D,MADAN MOHAN
MALVIYA
SARANI,KOLAKATA-
700020",70,8,Bhowanipore,The Premises Itself,2
988,10-06-2020,"50 B GURAPADA HALDER
ROAD KOLKATA 700026",83,8,Kalighat,The Premises Itself,2
989,10-06-2020,"21 A PARK SIDE ROAD
KOLKATA 700026",84,8,"Deshapriya
Park",The flat itself,2
990,10-06-2020,"1 4 MONOHORPUKUR
2ND LANE",85,8,"Monohar
Pukur","Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
991,10-06-2020,"1/4 MONOHORPUKUR
2ND LANE",85,8,"Monohar
Pukur","Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
992,10-06-2020,"1/4 MONOHORPUKUR
2ND LANE",85,8,"Monohar
Pukur","Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
993,10-06-2020,7/2B DOVER LANE,85,8,Gariahat,The flat itself,2
994,10-06-2020,"1/4 MONOHORPUKUR
2ND LANE",85,8,"Monohar
Pukur","Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
995,10-06-2020,"17 CHANDRA MONDAL
LANE Kol 700033",88,8,Kalighat,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
996,10-06-2020,"101A KAKULIA ROAD
KOLKATA 700029",90,8,Gariahat,The Premises Itself,2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
997,10-06-2020,"17 F BALLYGUNGE
STATION ROAD KOLKATA
KOLKATA 700019",90,8,Gariahat,The Premises Itself,2
998,10-06-2020,"32 PANCHANANTALA
ROAD",90,8,"Rabindra
Sarobar","Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
999,10-06-2020,"A J C BOSE RD A J C BOSE
RD 700027",71,9,PTS,"The concerned
building",2
1000,10-06-2020,"247A J C BOSE ROAD PS
ALIPUR ALIPUR 700027",71,9,PTS,"The concerned
building",2
1001,10-06-2020,"247A J C BOSE ROAD PS
ALIPUR HESTINGS 700027",71,9,PTS,"The concerned
building",2
1002,10-06-2020,"247A J C BOSE ROAD PS
HESTINGS HESTINGS
700027",71,9,PTS,"The concerned
building",2
1003,10-06-2020,"CH EC PERSONNEL LINE
ALIPORE 700027",74,9,Alipore,"The concerned
building",2
1004,10-06-2020,"PERSONNEL LINE TCEC
CH EC ALIPORE KOLKATA
ALIPORE 700027",74,9,Alipore,"The concerned
building",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1005,10-06-2020,"126 04 PARK VIEW
ENCLAVE CH ALIPORE EC
ALIPORE 700027",74,9,Alipore,The flat itself,2
1006,10-06-2020,"6 B RAMKAMAL STREET
KHIDDIPORE
NIGHTINGALE HOSPITAL
700023",76,9,Khidderpore,The Premises itself,2
1007,10-06-2020,"41/C KABITIRTHA
SARAMI KHIDDIRPORE
kolkata - 700023 West
Bengal India",76,9,Khidderpore,The flat itself,2
1008,10-06-2020,"54 A DENT MISSION
ROAD KHIDDERPORE
IQBALPORE SOUTH
TWENTY FOUR
PARGANAS 700023",77,9,Khidderpore,The Premises itself,2
1009,10-06-2020,"6A Shah Aman Lane
MOMINPORE, Kol 700023",78,9,Ekbalpore,The flat itself,2
1010,10-06-2020,"13/H/ 34 BRAUN FIELD
ROW KOLKATA 700027",79,9,Khidderpore,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1011,10-06-2020,"49 5 2H 39 KARL MARX
SARANI KHIDDERPORE
700023",79,9,Khidderpore,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1012,10-06-2020,"1 CHETLA HAT ROAD
700027",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1013,10-06-2020,"4A RAKHAL DAS AUDDY
ROAD 700027",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1014,10-06-2020,"4A RAKHAL DAS AUDDY
ROAD 700027",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1015,10-06-2020,"17/1B CHETLA HUT
ROAD KOLKATA 700027",82,9,Chetla,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1016,10-06-2020,"3/1 TOLLYGAUNGE
CIRCULAR ROAD NIKARI
PARA KOLKATA 700033",81,10,Tollygunge,The Premises itself,2
1017,10-06-2020,"137 Tollygunge Circular
Road",81,10,Tollygunge,The flat itself,2
1018,10-06-2020,"SAHAPUR COLONY NEW
ALIPORE KOL 700053",81,10,New Alipore,The flat itself,2
1019,10-06-2020,"72 K P ROY LANE
TOLLYGANGE TOWN
700033",89,10,Tollygunge,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1020,10-06-2020,"69T/60 PRINCE
BAKHTIAR SHAH ROAD
TOLLYGONGE 700033",89,10,Navina Cinema,The Premises itself,2
1021,10-06-2020,"25 CHATTERJEE ROAD
700042",91,10,Joramandir,The Premises itself,2
1022,10-06-2020,"4/60 BIJOYGARH
JADAVPUR KOLKATA
JADAVPUR 700032",96,10,Bijoygarh,The Premises itself,2
1023,10-06-2020,"45/B/2A MOOR AVENUE
MOOR AVENUE 700040",97,10,Regent Park,The flat itself,2
1024,10-06-2020,"DESHPRAN SASMAL
ROAD KOLKATA 700033",97,10,Bangur,"The concerned
building",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1025,10-06-2020,"16A KHANPUR ROAD PS
NETAJI NAGAR NETAJI
NAGAR 700027",98,10,Netaji Nagar,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1026,10-06-2020,"8/58 A Netaji Nagar, Kol -
92",98,10,Netaji Nagar,The flat itself,2
1027,10-06-2020,"16 B PADMAPUKUR
KOLKATA 700092",98,10,Netaji Nagar,The flat itself,2
1028,10-06-2020,"2/81SUCHETA NAGAR PS
GORFA 700027",105,12,Garfa,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1029,10-06-2020,"3/1 PURBACHAL SHREE
PALLY PURBACHAL SHREE
PALLY 700078",106,12,Kalikapur,The Premises itself,2
1030,10-06-2020,"PURBACHAL MAIN ROAD
KOLKATA 700078",106,12,Purbachal,The flat itself,2
1031,10-06-2020,"27 Kedarbag opposite
Ruby Park",107,12,Ruby Park,The Premises itself,2
1032,10-06-2020,"ANANDAPUR KOLKATA
ANANDAPUR 700107",108,12,Anandapur,The Premises itself,2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1033,10-06-2020,"GULSON COLONY
ANANDAPUR 700100",108,12,Anandapur,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1034,10-06-2020,"Upohar Panchasayar
KOLKATA 700107",109,12,Chak Garia,The flat itself,2
1035,10-06-2020,"15A MUKUNDAPUR
PURBA JADAVPUR
KOLKATA PURBA
JADAVPUR 700099",109,12,Dinesh Nagar,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1036,10-06-2020,"27/13 M G Road
HARIDEVPUR Kol 700082",115,13,Haridevpur,The Premises itself,2
1037,10-06-2020,"3/76E MAHENDRA
BANERJEE ROAD",129,14,"Behala
Rabindra
Nagar",The Premises itself,2
1038,10-06-2020,"RAJABAGAN SAHEB
MATH KOLKATA 700018",138,15,Rajabagan,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1039,10-06-2020,"2/32 KAILASH GHOSH
ROAD KOLKATA 700008",123,16,Barisha,The Premises itself,2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1040,10-06-2020,"PRASANTA ROY ROAD
KOLKATA 700008",123,16,Sakherbazar,The Premises itself,2
1041,10-06-2020,"57/6A/2 SANTOSH ROY
ROAD KOLKATA 700008",123,16,Barisha,The Premises itself,2
1042,10-06-2020,"116 D H ROAD TOWN
700063",125,16,Sarsuna,The Premises itself,2
1043,10-06-2020,"48 DAKHIN BEHALA
ROAD kolkata - 700061
West Bengal India",126,16,"Paschim
Barisha",The Premises itself,2
1044,10-06-2020,"79/28,AJCBOSEROAD
KOLKATA 700014",53,6,,The Premises itself,2
1045,10-06-2020,"49, NARKEL DANGA
NARKEL DANGA 700011",29,3,,The flat itself,2
1046,10-06-2020,"NEAR ST GEORGE GATE
STRAND LINE FORT
WILLIAM 700021",,,,"The concerned
building",2
1047,10-06-2020,"KOPT QUARTERS
TARATALA KOLKATA
TARATALA 700088",80,9,,The flat itself,2
1048,10-06-2020,"KOPT QUARTERS
TARATALA KOLKATA
TARATALA 700088",80,9,,The flat itself,2
1049,10-06-2020,"PERSONAL LINE CH EC
ALIPORE KOLKATA
ALIPORE 700027",,,,"The concerned
building",2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1050,10-06-2020,"STANDARD LANE
QUARTERS FORT
WILLIAM FORT WILLIAM
700021",,,,"The concerned
building",2
1051,10-06-2020,"STRANDLINE NEAR
GEORGE GATE FORT
WILLIAM KOLKATA
FORTWILLIAM 700021",,,,"The concerned
building",2
1052,10-06-2020,"TPT COMPANY ROYAL
BARRACKS NEAR
ADMINISTRATIVE BLOCK
FORT WILLIAM KOLKATA
FORT WILLIAM 700021",,,,"The concerned
building",2
1053,10-06-2020,"2/35 SANTIGARH
COLONY REGENT PARK
KOL 700040",97,10,,The Premises itself,2
1054,10-06-2020,"PALLISHREE NETAJI
NAGAR KOLKATA
KOLKATA 700002",98,10,,"The affected
flat/the standalone
house",2
1055,10-06-2020,"B L SAHA ROAD NEW
ALIPORE ROAD KOLKATA
SOUTH CITY 700053",116,13,New Alipore,The flat itself,2
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1056,10-06-2020,"AHIRIPUKUR SECOND
LANE PO PS BALLYGUNGE
700019",69,8,Kareya,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",2
1057,10-06-2020,"CISF UNIT KOPT CISF
UNIT KOPT 700043",80,9,,"The concerned
building",2
1058,10-06-2020,"73 22 GOLF CLUB RD
TOLLYGUNGE kolkata -
700033 West Bengal
India",94,10,,"The affected
flat/the standalone
house",2
1059,11-06-2020,"6/4/1/1/8 Seals Garden Lane,
Cossipore",1,1,Cosssipore,The premises itself,1
1060,11-06-2020,"64A BL H 1 F 4 KHUDIRAM
BOSE SARANI BELGACHIA
VILA BELGACHIA
KOLKATA WEST BENGAL
BELGACHIA 700037",3,1,Belgachhia,"The affected
flat/the standalone
house",1
1061,11-06-2020,"516 RABINDRASARANI
KOLKATA 700005",8,1,Kumartuli,The flat itself,1
1062,11-06-2020,"41 BHUPENDRA BOSE
AVENUE Kolkata - 700006
West Bengal India",8,1,Rajballav Para,The Premises itself,1
1063,11-06-2020,"BANAMALI SARKAR
STREET HATKHOLA
KOLKATA 700005",9,1,,"The affected
flat/the standalone
house",1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1064,11-06-2020,"156 APC ROAD KOLKATA
Kolkata - 700006 West Bengal
India",11,2,Khanna Cinema,The flat itself,1
1065,11-06-2020,"SUKALYANI APARTMENT
5A Nirode Behari Mullick
ROAD, Flat C- 4",15,2,Sahitya Parishad,The flat itself,1
1066,11-06-2020,"41 SIMLA ROAD VINAYAK
ENCLAVE D BLOCK
KOLKATA 700006",15,2,Gouribari,The flat itself,1
1067,11-06-2020,5 A Nirod Behari Mullick Lane,15,2,Sahitya Parishad,The flat itself,1
1068,11-06-2020,"7 BYE 43 GORAPADA
SARKAR LANE
ULTADANGA",13,3,Muchibazar,The Premises itself,1
1069,11-06-2020,"33 BIPLABI BARIN GHOSH
SARANI BL - 11, Flat 38",14,3,CIT Quarter,"The Apartment
block itself",1
1070,11-06-2020,"33 BIPLABI BARIN GHOSH
SARANI BL - 11, Flat 38",14,3,CIT Quarter,"The Apartment
block itself",1
1071,11-06-2020,"33 1 A U C BANERJEE
ROAD, Kankurgachi,
Kankurgachi, Kolkata, West
Bengal 700054",30,3,Phoolbagan,"The affected
flat/the standalone
house",1
1072,11-06-2020,"4 A DHAN DEVI KHANNA
KANKURGACHI
KANKURGACHI 700054",30,3,Kankurgachi,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1073,11-06-2020,"36 2 B RAM KRISHNA
SAMADHI ROAD
KANKURGACHI TOWN
700054",31,3,Kankurgachi,The flat itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1074,11-06-2020,"89 NARKELDANGA MAIN
ROAD KOLKATA 700054",31,3,Phoolbagan,The Premises itself,1
1075,11-06-2020,"MID BL 3 MERTIN
WARDEN LAKE Kolkata -
700067 Flat M 10",32,3,"Bidhanangar
Railway Station",The flat itself,1
1076,11-06-2020,"50/H/9 CHAULPATTY
ROAD BELIAGHATA
700010",33,3,Joramandir,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1077,11-06-2020,"50/H/9 CHAULPATTY
ROAD BELIAGHATA
700010",33,3,Joramandir,"Adjacent common
passage of affected
but including toilet
and water source of
the slum",1
1078,11-06-2020,"Anandapuri Samabay Abasan,
24 E DR P N LANE
BELEGHATA TOWN 700085",34,3,Belighata,The flat itself,1
1079,11-06-2020,"310 RABINDRA SARANI
700006",26,4,Girish Park,The flat itself,1
1080,11-06-2020,258/16 APC Road,28,4,Manicktala,The flat itself,1
1081,11-06-2020,"39 A PATUTOLA LANE
KOLKATA 700009",40,5,College Street,The Premises itself,1
1083,11-06-2020,"4C RUPCHAND ROY
STREET BARABAZAR",42,5,Burrabazar,The Premises itself,1
,,,,,,,
Sl No.,"Date of reporting
of the case",Address,Ward,Borough,Local area,Affected Zone,"DAYS SINCE
REPORTING"
1084,11-06-2020,"11/1A THAKUR DAS PALIT
LANE kolkata - 700012 West
Bengal India",51,6,Bowbazar,The Premises itself,1
1085,11-06-2020,"1A3H HAZRA BAGAN
LANE TANGRA KOLKATA
700015",56,7,Entally,The flat itself,1
